region	XYcellid	X:X	Y:Y	celltypes	efact
reg9	712.5__1240	712.5	1240	CD4T	2
reg9	713__1129.5	713	1129.5	CD4T	2
reg9	716.5__612	716.5	612	CD4T	2
reg9	732.5__1237.5	732.5	1237.5	CD4T	2
reg9	734.5__1116.5	734.5	1116.5	CD4T	2
reg9	735__642.5	735	642.5	CD4T	2
reg9	735__791.5	735	791.5	CD4T	2
reg9	735.5__945.5	735.5	945.5	CD4T	2
reg9	742.5__879.5	742.5	879.5	CD4T	2
reg9	743.5__820.5	743.5	820.5	CD4T	2
reg9	744__1086	744	1086	CD4T	2
reg9	748.5__511	748.5	511	CD4T	2
reg9	754.5__766.5	754.5	766.5	CD4T	2
reg9	755.5__803.5	755.5	803.5	CD4T	2
reg9	756.5__747.5	756.5	747.5	CD4T	2
reg9	757__547	757	547	CD4T	2
reg9	757__1130	757	1130	CD4T	2
reg9	774.5__691.5	774.5	691.5	CD4T	2
reg9	777.5__740.5	777.5	740.5	CD4T	2
reg9	782.5__552.5	782.5	552.5	CD4T	2
reg9	788.5__532	788.5	532	CD4T	2
reg9	796.5__869.5	796.5	869.5	CD4T	2
reg9	800__754.5	800	754.5	CD4T	2
reg9	805.5__531.5	805.5	531.5	CD4T	2
reg9	809.5__544	809.5	544	CD4T	2
reg9	813.5__1469	813.5	1469	CD4T	2
reg9	814.5__575.5	814.5	575.5	CD4T	2
reg9	822.5__631.5	822.5	631.5	CD4T	2
reg9	827__547	827	547	CD4T	2
reg9	831.5__534	831.5	534	CD4T	2
reg9	832__518	832	518	CD4T	2
reg9	834.5__1123.5	834.5	1123.5	CD4T	2
reg9	846__1069	846	1069	CD4T	2
reg9	849.5__875	849.5	875	CD4T	2
reg9	850.5__511	850.5	511	CD4T	2
reg9	862.5__1245.5	862.5	1245.5	CD4T	2
reg9	872.5__832.5	872.5	832.5	CD4T	2
reg9	875__1108	875	1108	CD4T	2
reg9	883__1022	883	1022	CD4T	2
reg9	898.5__935.5	898.5	935.5	CD4T	2
reg9	918.5__852	918.5	852	CD4T	2
reg9	935.5__891	935.5	891	CD4T	2
reg9	940__930.5	940	930.5	CD4T	2
reg9	941__1246.5	941	1246.5	CD4T	2
reg9	944__875	944	875	CD4T	2
reg9	949__961.5	949	961.5	CD4T	2
reg9	959.5__1183.5	959.5	1183.5	CD4T	2
reg9	960.5__1061.5	960.5	1061.5	CD4T	2
reg9	966__1251.5	966	1251.5	CD4T	2
reg9	982__1244.5	982	1244.5	CD4T	2
reg9	985__530.5	985	530.5	CD4T	2
reg9	990.5__939	990.5	939	CD4T	2
reg9	998.5__865	998.5	865	CD4T	2
reg9	1000__1019.5	1000	1019.5	CD4T	2
reg9	1003.5__1429.5	1003.5	1429.5	CD4T	2
reg9	1004.5__927.5	1004.5	927.5	CD4T	2
reg9	1014__854.5	1014	854.5	CD4T	2
reg9	1015.5__1087.5	1015.5	1087.5	CD4T	2
reg9	1019__1060.5	1019	1060.5	CD4T	2
reg9	1019.5__922.5	1019.5	922.5	CD4T	2
reg9	1021.5__1149	1021.5	1149	CD4T	2
reg9	1031.5__1180.5	1031.5	1180.5	CD4T	2
reg9	1035__1163.5	1035	1163.5	CD4T	2
reg9	1036.5__989.5	1036.5	989.5	CD4T	2
reg9	1043.5__945	1043.5	945	CD4T	2
reg9	1057.5__1195.5	1057.5	1195.5	CD4T	2
reg9	1059__1132.5	1059	1132.5	CD4T	2
reg9	1059.5__1103.5	1059.5	1103.5	CD4T	2
reg9	1062__927	1062	927	CD4T	2
reg9	1067__777	1067	777	CD4T	2
reg9	1068__948	1068	948	CD4T	2
reg9	1075__1085.5	1075	1085.5	CD4T	2
reg9	1075.5__1159.5	1075.5	1159.5	CD4T	2
reg9	1077.5__1180.5	1077.5	1180.5	CD4T	2
reg9	1081__1316	1081	1316	CD4T	2
reg9	1081.5__1108.5	1081.5	1108.5	CD4T	2
reg9	1083.5__1142	1083.5	1142	CD4T	2
reg9	1084__1201	1084	1201	CD4T	2
reg9	1086.5__920	1086.5	920	CD4T	2
reg9	1098.5__1067.5	1098.5	1067.5	CD4T	2
reg9	1108.5__1124.5	1108.5	1124.5	CD4T	2
reg9	1110__1163	1110	1163	CD4T	2
reg9	1110__1187	1110	1187	CD4T	2
reg9	1113.5__1135	1113.5	1135	CD4T	2
reg9	1115__452.5	1115	452.5	CD4T	2
reg9	1116__1080	1116	1080	CD4T	2
reg9	1124__934	1124	934	CD4T	2
reg9	1131__879.5	1131	879.5	CD4T	2
reg9	1132__1192	1132	1192	CD4T	2
reg9	1133__1455.5	1133	1455.5	CD4T	2
reg9	1133.5__1128.5	1133.5	1128.5	CD4T	2
reg9	1138__1007.5	1138	1007.5	CD4T	2
reg9	1148__1156.5	1148	1156.5	CD4T	2
reg9	1149__1172	1149	1172	CD4T	2
reg9	1149.5__1086.5	1149.5	1086.5	CD4T	2
reg9	1150__887	1150	887	CD4T	2
reg9	1150__982.5	1150	982.5	CD4T	2
reg9	1152__1238.5	1152	1238.5	CD4T	2
reg9	1159.5__936.5	1159.5	936.5	CD4T	2
reg9	1159.5__1022.5	1159.5	1022.5	CD4T	2
reg9	1163.5__1532.5	1163.5	1532.5	CD4T	2
reg9	1164.5__1051	1164.5	1051	CD4T	2
reg9	1166.5__1130	1166.5	1130	CD4T	2
reg9	1168__883.5	1168	883.5	CD4T	2
reg9	1171__1195	1171	1195	CD4T	2
reg9	1180__785	1180	785	CD4T	2
reg9	1182.5__1161.5	1182.5	1161.5	CD4T	2
reg9	1184__1214	1184	1214	CD4T	2
reg9	1187__818.5	1187	818.5	CD4T	2
reg9	1193__958.5	1193	958.5	CD4T	2
reg9	1195__1033	1195	1033	CD4T	2
reg9	1198.5__1012.5	1198.5	1012.5	CD4T	2
reg9	1200__997	1200	997	CD4T	2
reg9	1202__939	1202	939	CD4T	2
reg9	1206.5__1192	1206.5	1192	CD4T	2
reg9	1208.5__1022.5	1208.5	1022.5	CD4T	2
reg9	1221__997.5	1221	997.5	CD4T	2
reg9	1222__1113	1222	1113	CD4T	2
reg9	1222__1134	1222	1134	CD4T	2
reg9	1224.5__1155	1224.5	1155	CD4T	2
reg9	1238__999.5	1238	999.5	CD4T	2
reg9	1239.5__908.5	1239.5	908.5	CD4T	2
reg9	1256__847.5	1256	847.5	CD4T	2
reg9	1257.5__743	1257.5	743	CD4T	2
reg9	1258__878.5	1258	878.5	CD4T	2
reg9	1259.5__1216	1259.5	1216	CD4T	2
reg9	1265__1288	1265	1288	CD4T	2
reg9	1290__1295.5	1290	1295.5	CD4T	2
reg9	1296__635	1296	635	CD4T	2
reg9	1301__809	1301	809	CD4T	2
reg9	1307__774.5	1307	774.5	CD4T	2
reg9	1373.5__807	1373.5	807	CD4T	2
reg9	1353__800.5	1353	800.5	CD4T	2
reg9	1502.5__1308	1502.5	1308	CD4T	2
reg9	1549__1366	1549	1366	CD4T	2
reg9	422__1120	422	1120	Treg	2
reg9	437__1126.5	437	1126.5	Treg	2
reg9	610.5__1198	610.5	1198	Treg	2
reg9	624.5__768	624.5	768	Treg	2
reg9	697.5__774.5	697.5	774.5	Treg	2
reg9	702__1255.5	702	1255.5	Treg	2
reg9	705__810.5	705	810.5	Treg	2
reg9	709__578	709	578	Treg	2
reg9	713__780	713	780	Treg	2
reg9	714__1081	714	1081	Treg	2
reg9	719.5__892	719.5	892	Treg	2
reg9	741__1220.5	741	1220.5	Treg	2
reg9	759.5__1407.5	759.5	1407.5	Treg	2
reg9	772.5__1211.5	772.5	1211.5	Treg	2
reg9	779.5__667	779.5	667	Treg	2
reg9	779.5__777.5	779.5	777.5	Treg	2
reg9	791.5__1390	791.5	1390	Treg	2
reg9	810.5__522.5	810.5	522.5	Treg	2
reg9	819.5__657	819.5	657	Treg	2
reg9	827.5__1424	827.5	1424	Treg	2
reg9	856__1027	856	1027	Treg	2
reg9	904.5__1032	904.5	1032	Treg	2
reg9	908__909	908	909	Treg	2
reg9	970.5__948	970.5	948	Treg	2
reg9	984__1695.5	984	1695.5	Treg	2
reg9	1045.5__1140.5	1045.5	1140.5	Treg	2
reg9	1049.5__1222	1049.5	1222	Treg	2
reg9	1051__1441	1051	1441	Treg	2
reg9	1081.5__962.5	1081.5	962.5	Treg	2
reg9	1153.5__1138	1153.5	1138	Treg	2
reg9	1220__824	1220	824	Treg	2
reg9	1230.5__1630.5	1230.5	1630.5	Treg	2
reg9	1249.5__1025	1249.5	1025	Treg	2
reg9	1252.5__1052	1252.5	1052	Treg	2
reg9	1493.5__1435	1493.5	1435	Treg	2
reg9	1632.5__1267.5	1632.5	1267.5	Treg	2
reg9	384__1080.5	384	1080.5	Tumor	2
reg9	450__1216.5	450	1216.5	Tumor	2
reg9	455.5__1041.5	455.5	1041.5	Tumor	2
reg9	473.5__809.5	473.5	809.5	Tumor	2
reg9	477__1220	477	1220	Tumor	2
reg9	506.5__1217.5	506.5	1217.5	Tumor	2
reg9	537__845	537	845	Tumor	2
reg9	559.5__1414	559.5	1414	Tumor	2
reg9	566.5__1393.5	566.5	1393.5	Tumor	2
reg9	579__784	579	784	Tumor	2
reg9	583__1417.5	583	1417.5	Tumor	2
reg9	589__835.5	589	835.5	Tumor	2
reg9	597.5__693.5	597.5	693.5	Tumor	2
reg9	601.5__857	601.5	857	Tumor	2
reg9	605__898.5	605	898.5	Tumor	2
reg9	614.5__1540.5	614.5	1540.5	Tumor	2
reg9	619__671.5	619	671.5	Tumor	2
reg9	630.5__1205	630.5	1205	Tumor	2
reg9	633__1152.5	633	1152.5	Tumor	2
reg9	634.5__534.5	634.5	534.5	Tumor	2
reg9	635.5__1189.5	635.5	1189.5	Tumor	2
reg9	647__855.5	647	855.5	Tumor	2
reg9	656__822	656	822	Tumor	2
reg9	664__1300.5	664	1300.5	Tumor	2
reg9	668__809.5	668	809.5	Tumor	2
reg9	672.5__790	672.5	790	Tumor	2
reg9	673.5__1256.5	673.5	1256.5	Tumor	2
reg9	688__817.5	688	817.5	Tumor	2
reg9	700__670	700	670	Tumor	2
reg9	705__1280	705	1280	Tumor	2
reg9	712__1220	712	1220	Tumor	2
reg9	717.5__1099.5	717.5	1099.5	Tumor	2
reg9	719__1463	719	1463	Tumor	2
reg9	720.5__1306.5	720.5	1306.5	Tumor	2
reg9	723__1277	723	1277	Tumor	2
reg9	733.5__777.5	733.5	777.5	Tumor	2
reg9	737__857	737	857	Tumor	2
reg9	739.5__1295	739.5	1295	Tumor	2
reg9	740__1417.5	740	1417.5	Tumor	2
reg9	746__672	746	672	Tumor	2
reg9	747.5__734	747.5	734	Tumor	2
reg9	749.5__1197	749.5	1197	Tumor	2
reg9	752__1173	752	1173	Tumor	2
reg9	755__787.5	755	787.5	Tumor	2
reg9	756.5__583.5	756.5	583.5	Tumor	2
reg9	758.5__1224.5	758.5	1224.5	Tumor	2
reg9	760__623.5	760	623.5	Tumor	2
reg9	764__650.5	764	650.5	Tumor	2
reg9	764__1192	764	1192	Tumor	2
reg9	771.5__500.5	771.5	500.5	Tumor	2
reg9	773.5__602.5	773.5	602.5	Tumor	2
reg9	773.5__850.5	773.5	850.5	Tumor	2
reg9	777__438.5	777	438.5	Tumor	2
reg9	778__718.5	778	718.5	Tumor	2
reg9	782.5__1228.5	782.5	1228.5	Tumor	2
reg9	796.5__1168	796.5	1168	Tumor	2
reg9	798__847	798	847	Tumor	2
reg9	804__594.5	804	594.5	Tumor	2
reg9	811__1446.5	811	1446.5	Tumor	2
reg9	811.5__1199	811.5	1199	Tumor	2
reg9	813__1011	813	1011	Tumor	2
reg9	818__494.5	818	494.5	Tumor	2
reg9	818__1034	818	1034	Tumor	2
reg9	820__1210	820	1210	Tumor	2
reg9	820.5__1483	820.5	1483	Tumor	2
reg9	821.5__915.5	821.5	915.5	Tumor	2
reg9	823.5__1154	823.5	1154	Tumor	2
reg9	832__1253.5	832	1253.5	Tumor	2
reg9	834.5__1044.5	834.5	1044.5	Tumor	2
reg9	835.5__1492	835.5	1492	Tumor	2
reg9	839__1472.5	839	1472.5	Tumor	2
reg9	840__1450.5	840	1450.5	Tumor	2
reg9	842.5__781.5	842.5	781.5	Tumor	2
reg9	846__987.5	846	987.5	Tumor	2
reg9	855__1085	855	1085	Tumor	2
reg9	856__1001	856	1001	Tumor	2
reg9	859__1120.5	859	1120.5	Tumor	2
reg9	862__1476.5	862	1476.5	Tumor	2
reg9	865.5__1461	865.5	1461	Tumor	2
reg9	871__552.5	871	552.5	Tumor	2
reg9	876__1082	876	1082	Tumor	2
reg9	878.5__982	878.5	982	Tumor	2
reg9	880__935	880	935	Tumor	2
reg9	880.5__1164	880.5	1164	Tumor	2
reg9	882__1435.5	882	1435.5	Tumor	2
reg9	885__991.5	885	991.5	Tumor	2
reg9	885__1502	885	1502	Tumor	2
reg9	888.5__1186.5	888.5	1186.5	Tumor	2
reg9	891.5__1168	891.5	1168	Tumor	2
reg9	892.5__1482.5	892.5	1482.5	Tumor	2
reg9	897.5__1458	897.5	1458	Tumor	2
reg9	901.5__964.5	901.5	964.5	Tumor	2
reg9	903.5__1429.5	903.5	1429.5	Tumor	2
reg9	910.5__1172.5	910.5	1172.5	Tumor	2
reg9	912__1064	912	1064	Tumor	2
reg9	921__701.5	921	701.5	Tumor	2
reg9	926__913.5	926	913.5	Tumor	2
reg9	927.5__1113.5	927.5	1113.5	Tumor	2
reg9	934__1171.5	934	1171.5	Tumor	2
reg9	949.5__1459	949.5	1459	Tumor	2
reg9	955.5__1444.5	955.5	1444.5	Tumor	2
reg9	960.5__1472	960.5	1472	Tumor	2
reg9	962__896.5	962	896.5	Tumor	2
reg9	967__1704	967	1704	Tumor	2
reg9	967.5__924.5	967.5	924.5	Tumor	2
reg9	968__1138.5	968	1138.5	Tumor	2
reg9	970.5__871	970.5	871	Tumor	2
reg9	970.5__1457	970.5	1457	Tumor	2
reg9	971.5__1113	971.5	1113	Tumor	2
reg9	975.5__1673	975.5	1673	Tumor	2
reg9	979__1717	979	1717	Tumor	2
reg9	986.5__968.5	986.5	968.5	Tumor	2
reg9	987__847	987	847	Tumor	2
reg9	995.5__1129.5	995.5	1129.5	Tumor	2
reg9	995.5__1161.5	995.5	1161.5	Tumor	2
reg9	1001__1001.5	1001	1001.5	Tumor	2
reg9	1011.5__947	1011.5	947	Tumor	2
reg9	1013.5__1115.5	1013.5	1115.5	Tumor	2
reg9	1016__1342.5	1016	1342.5	Tumor	2
reg9	1029.5__750.5	1029.5	750.5	Tumor	2
reg9	1046.5__1047.5	1046.5	1047.5	Tumor	2
reg9	1052.5__966.5	1052.5	966.5	Tumor	2
reg9	1056.5__1074.5	1056.5	1074.5	Tumor	2
reg9	1064__866.5	1064	866.5	Tumor	2
reg9	1066__1578	1066	1578	Tumor	2
reg9	1083.5__881.5	1083.5	881.5	Tumor	2
reg9	1087__1124	1087	1124	Tumor	2
reg9	1089.5__1719.5	1089.5	1719.5	Tumor	2
reg9	1113__1221	1113	1221	Tumor	2
reg9	1137.5__1213	1137.5	1213	Tumor	2
reg9	1138.5__1040	1138.5	1040	Tumor	2
reg9	1151__865	1151	865	Tumor	2
reg9	1163__1573.5	1163	1573.5	Tumor	2
reg9	1166__1554	1166	1554	Tumor	2
reg9	1177__1231.5	1177	1231.5	Tumor	2
reg9	1182.5__1343	1182.5	1343	Tumor	2
reg9	1186.5__1555	1186.5	1555	Tumor	2
reg9	1193.5__1675	1193.5	1675	Tumor	2
reg9	1197__1253	1197	1253	Tumor	2
reg9	1198__420	1198	420	Tumor	2
reg9	1203.5__976	1203.5	976	Tumor	2
reg9	1205__454	1205	454	Tumor	2
reg9	1214__802	1214	802	Tumor	2
reg9	1217__431	1217	431	Tumor	2
reg9	1218__849	1218	849	Tumor	2
reg9	1220__889	1220	889	Tumor	2
reg9	1222__1495.5	1222	1495.5	Tumor	2
reg9	1228.5__1179.5	1228.5	1179.5	Tumor	2
reg9	1229.5__455.5	1229.5	455.5	Tumor	2
reg9	1238.5__1209.5	1238.5	1209.5	Tumor	2
reg9	1255.5__1184.5	1255.5	1184.5	Tumor	2
reg9	1262__1263.5	1262	1263.5	Tumor	2
reg9	1262.5__908.5	1262.5	908.5	Tumor	2
reg9	1274__938.5	1274	938.5	Tumor	2
reg9	1280__1272	1280	1272	Tumor	2
reg9	1292.5__911.5	1292.5	911.5	Tumor	2
reg9	1302__939	1302	939	Tumor	2
reg9	1305__836	1305	836	Tumor	2
reg9	1328__793.5	1328	793.5	Tumor	2
reg9	1332__882	1332	882	Tumor	2
reg9	1335.5__768.5	1335.5	768.5	Tumor	2
reg9	1362__863.5	1362	863.5	Tumor	2
reg9	1387.5__826.5	1387.5	826.5	Tumor	2
reg9	1410.5__828.5	1410.5	828.5	Tumor	2
reg9	1419.5__779	1419.5	779	Tumor	2
reg9	1459.5__817.5	1459.5	817.5	Tumor	2
reg9	1512.5__1276	1512.5	1276	Tumor	2
reg9	1531__1314.5	1531	1314.5	Tumor	2
reg9	1543__1249.5	1543	1249.5	Tumor	2
reg9	1547__1065.5	1547	1065.5	Tumor	2
reg9	1556.5__1314	1556.5	1314	Tumor	2
reg9	1569.5__1353.5	1569.5	1353.5	Tumor	2
reg9	1585.5__1307	1585.5	1307	Tumor	2
reg9	364__1014.5	364	1014.5	CD8T	2
reg9	365__934	365	934	CD4T	2
reg9	367.5__997	367.5	997	Macrophage	2
reg9	378.5__1144.5	378.5	1144.5	Treg	2
reg9	379__1111.5	379	1111.5	Stroma	2
reg9	381__921.5	381	921.5	Tumor	2
reg9	382__905	382	905	CD4T	2
reg9	382.5__1317.5	382.5	1317.5	Treg	2
reg9	383__944.5	383	944.5	Bcell	2
reg9	387.5__973.5	387.5	973.5	Macrophage	2
reg9	390__1059	390	1059	Tumor	2
reg9	392.5__1002.5	392.5	1002.5	Treg	2
reg9	397.5__1115	397.5	1115	CD8T	2
reg9	400.5__1077.5	400.5	1077.5	Macrophage	2
reg9	410__1524	410	1524	CD4T	2
reg9	416__1054.5	416	1054.5	Stroma	2
reg9	417__874	417	874	Tumor	2
reg9	418__771.5	418	771.5	CD8T	2
reg9	418__839	418	839	CD4T	2
reg9	426.5__1008.5	426.5	1008.5	Macrophage	2
reg9	429.5__1073.5	429.5	1073.5	Treg	2
reg9	430__985	430	985	Stroma	2
reg9	431__810.5	431	810.5	Tumor	2
reg9	435.5__735.5	435.5	735.5	CD4T	2
reg9	437__873	437	873	Treg	2
reg9	439__710	439	710	Bcell	2
reg9	442.5__1000	442.5	1000	Macrophage	2
reg9	444__1145.5	444	1145.5	Tumor	2
reg9	445__880.5	445	880.5	Treg	2
reg9	446.5__848	446.5	848	CD8T	2
reg9	448__904	448	904	Macrophage	2
reg9	451__1534	451	1534	CD4T	2
reg9	454__971.5	454	971.5	Stroma	2
reg9	456.5__773.5	456.5	773.5	Tumor	2
reg9	457__797.5	457	797.5	CD8T	2
reg9	457__868	457	868	CD4T	2
reg9	457.5__927.5	457.5	927.5	Macrophage	2
reg9	463.5__992	463.5	992	Treg	2
reg9	464__1094	464	1094	Stroma	2
reg9	469.5__1258	469.5	1258	Tumor	2
reg9	473__1063	473	1063	CD4T	2
reg9	477__1048	477	1048	Treg	2
reg9	477.5__946	477.5	946	Bcell	2
reg9	478.5__1016.5	478.5	1016.5	Macrophage	2
reg9	479__917	479	917	Tumor	2
reg9	479__1196.5	479	1196.5	Treg	2
reg9	481.5__1241.5	481.5	1241.5	CD8T	2
reg9	485.5__888.5	485.5	888.5	Macrophage	2
reg9	488__712.5	488	712.5	CD4T	2
reg9	488.5__858.5	488.5	858.5	Stroma	2
reg9	490.5__775.5	490.5	775.5	Tumor	2
reg9	492.5__1049.5	492.5	1049.5	CD8T	2
reg9	493.5__1287.5	493.5	1287.5	CD4T	2
reg9	494__1192.5	494	1192.5	Macrophage	2
reg9	496.5__1266	496.5	1266	Treg	2
reg9	498.5__1171.5	498.5	1171.5	Stroma	2
reg9	503__999	503	999	Tumor	2
reg9	504__1244	504	1244	CD4T	2
reg9	504.5__1374.5	504.5	1374.5	Treg	2
reg9	505__641	505	641	Bcell	2
reg9	506__973.5	506	973.5	Macrophage	2
reg9	506.5__1028	506.5	1028	Tumor	2
reg9	508__797.5	508	797.5	Treg	2
reg9	510.5__1317	510.5	1317	CD8T	2
reg9	514__1200.5	514	1200.5	Macrophage	2
reg9	517__952	517	952	CD4T	2
reg9	517.5__1288	517.5	1288	Stroma	2
reg9	519.5__605.5	519.5	605.5	Tumor	2
reg9	519.5__1153	519.5	1153	CD8T	2
reg9	519.5__1265	519.5	1265	CD4T	2
reg9	521.5__1172.5	521.5	1172.5	Macrophage	2
reg9	524__1188.5	524	1188.5	Treg	2
reg9	524.5__762.5	524.5	762.5	Stroma	2
reg9	527__1044	527	1044	Tumor	2
reg9	527.5__649.5	527.5	649.5	CD4T	2
reg9	531__935.5	531	935.5	Treg	2
reg9	532.5__685.5	532.5	685.5	Bcell	2
reg9	533__1225	533	1225	Macrophage	2
reg9	535.5__858.5	535.5	858.5	Tumor	2
reg9	536.5__1196	536.5	1196	Treg	2
reg9	537__877	537	877	CD8T	2
reg9	538.5__795.5	538.5	795.5	Macrophage	2
reg9	538.5__1141	538.5	1141	CD4T	2
reg9	539__1300.5	539	1300.5	Stroma	2
reg9	539.5__906	539.5	906	Tumor	2
reg9	540__1107	540	1107	CD8T	2
reg9	540.5__826.5	540.5	826.5	CD4T	2
reg9	541__1166.5	541	1166.5	Macrophage	2
reg9	542__1326	542	1326	Treg	2
reg9	542__1366.5	542	1366.5	Stroma	2
reg9	548__676	548	676	Tumor	2
reg9	550__1047	550	1047	CD4T	2
reg9	552__796	552	796	Treg	2
reg9	552__1222.5	552	1222.5	Bcell	2
reg9	555__857.5	555	857.5	Macrophage	2
reg9	557__873.5	557	873.5	Tumor	2
reg9	557__895.5	557	895.5	Treg	2
reg9	559__693	559	693	CD8T	2
reg9	559__1438.5	559	1438.5	Macrophage	2
reg9	559.5__759.5	559.5	759.5	CD4T	2
reg9	560__1214.5	560	1214.5	Stroma	2
reg9	560__1242	560	1242	Tumor	2
reg9	562.5__712	562.5	712	CD8T	2
reg9	563__1348	563	1348	CD4T	2
reg9	563.5__1162	563.5	1162	Macrophage	2
reg9	564.5__821	564.5	821	Treg	2
reg9	566__1145.5	566	1145.5	Stroma	2
reg9	566__1291.5	566	1291.5	Tumor	2
reg9	566__1325	566	1325	CD4T	2
reg9	567__1099	567	1099	Treg	2
reg9	568__1123.5	568	1123.5	Bcell	2
reg9	569__1370	569	1370	Macrophage	2
reg9	569.5__1674	569.5	1674	Tumor	2
reg9	571__1183.5	571	1183.5	Treg	2
reg9	572__1281.5	572	1281.5	CD8T	2
reg9	573.5__1260.5	573.5	1260.5	Macrophage	2
reg9	574__1047	574	1047	CD4T	2
reg9	575__728.5	575	728.5	Stroma	2
reg9	576__645	576	645	Tumor	2
reg9	576.5__854.5	576.5	854.5	CD8T	2
reg9	576.5__1210.5	576.5	1210.5	CD4T	2
reg9	579__877	579	877	Macrophage	2
reg9	580.5__897.5	580.5	897.5	Treg	2
reg9	585.5__1166.5	585.5	1166.5	Stroma	2
reg9	589.5__552.5	589.5	552.5	Tumor	2
reg9	589.5__1143	589.5	1143	CD4T	2
reg9	590__1444.5	590	1444.5	Treg	2
reg9	590__1472	590	1472	Bcell	2
reg9	592__1200	592	1200	Macrophage	2
reg9	592.5__1338.5	592.5	1338.5	Tumor	2
reg9	593__1317	593	1317	Treg	2
reg9	595__1381	595	1381	CD8T	2
reg9	595.5__1359	595.5	1359	Macrophage	2
reg9	596.5__1494.5	596.5	1494.5	CD4T	2
reg9	597.5__1262.5	597.5	1262.5	Stroma	2
reg9	598__881.5	598	881.5	Tumor	2
reg9	598.5__565	598.5	565	CD8T	2
reg9	599__758	599	758	CD4T	2
reg9	600.5__1527	600.5	1527	Macrophage	2
reg9	601.5__1287	601.5	1287	Treg	2
reg9	602__1507.5	602	1507.5	Stroma	2
reg9	603.5__1415.5	603.5	1415.5	Tumor	2
reg9	605__713.5	605	713.5	CD4T	2
reg9	605__738.5	605	738.5	Treg	2
reg9	605.5__1312.5	605.5	1312.5	Bcell	2
reg9	606.5__871.5	606.5	871.5	Macrophage	2
reg9	609__1246	609	1246	Tumor	2
reg9	610__839	610	839	Treg	2
reg9	610.5__1457	610.5	1457	CD8T	2
reg9	612.5__1155	612.5	1155	Macrophage	2
reg9	617__540	617	540	CD4T	2
reg9	620.5__1334.5	620.5	1334.5	Stroma	2
reg9	620.5__1362	620.5	1362	Tumor	2
reg9	624.5__1005.5	624.5	1005.5	CD8T	2
reg9	625.5__1513.5	625.5	1513.5	CD4T	2
reg9	626.5__905.5	626.5	905.5	Macrophage	2
reg9	627.5__605	627.5	605	Treg	2
reg9	628__732.5	628	732.5	Stroma	2
reg9	628.5__1023.5	628.5	1023.5	Tumor	2
reg9	629.5__867.5	629.5	867.5	CD4T	2
reg9	631__562	631	562	Treg	2
reg9	631__987	631	987	Bcell	2
reg9	631.5__1321	631.5	1321	Macrophage	2
reg9	632__1292	632	1292	Tumor	2
reg9	632__1402	632	1402	Treg	2
reg9	634.5__1467.5	634.5	1467.5	CD8T	2
reg9	641__1429.5	641	1429.5	Macrophage	2
reg9	644.5__883	644.5	883	CD4T	2
reg9	645__1376	645	1376	Stroma	2
reg9	645.5__711.5	645.5	711.5	Tumor	2
reg9	646__1490.5	646	1490.5	CD8T	2
reg9	646__1538	646	1538	CD4T	2
reg9	648.5__635.5	648.5	635.5	Macrophage	2
reg9	648.5__913	648.5	913	Treg	2
reg9	648.5__1335	648.5	1335	Stroma	2
reg9	649__1352.5	649	1352.5	Tumor	2
reg9	649__1512.5	649	1512.5	CD4T	2
reg9	649.5__531	649.5	531	Treg	2
reg9	651.5__950	651.5	950	Bcell	2
reg9	655__1469.5	655	1469.5	Macrophage	2
reg9	657__1172	657	1172	Tumor	2
reg9	658__1205.5	658	1205.5	Treg	2
reg9	659__1072.5	659	1072.5	CD8T	2
reg9	660__1150.5	660	1150.5	Macrophage	2
reg9	661.5__1229	661.5	1229	CD4T	2
reg9	664__888	664	888	Stroma	2
reg9	665__1045	665	1045	Tumor	2
reg9	666__714	666	714	CD8T	2
reg9	666__1246	666	1246	CD4T	2
reg9	672__1492.5	672	1492.5	Macrophage	2
reg9	673.5__769	673.5	769	Treg	2
reg9	673.5__959	673.5	959	Stroma	2
reg9	673.5__1477	673.5	1477	Tumor	2
reg9	674__1458.5	674	1458.5	CD4T	2
reg9	674.5__1118.5	674.5	1118.5	Treg	2
reg9	675__1087	675	1087	Bcell	2
reg9	675.5__912.5	675.5	912.5	Macrophage	2
reg9	678.5__1335	678.5	1335	Tumor	2
reg9	678.5__1543	678.5	1543	Treg	2
reg9	679__628.5	679	628.5	CD8T	2
reg9	680__994	680	994	Macrophage	2
reg9	684__685.5	684	685.5	CD4T	2
reg9	685__552.5	685	552.5	Stroma	2
reg9	685.5__655.5	685.5	655.5	Tumor	2
reg9	686__1266.5	686	1266.5	CD8T	2
reg9	686.5__606	686.5	606	CD4T	2
reg9	687__1368	687	1368	Macrophage	2
reg9	687.5__1211.5	687.5	1211.5	Treg	2
reg9	689__1556.5	689	1556.5	Stroma	2
reg9	689.5__1114	689.5	1114	Tumor	2
reg9	690.5__1491	690.5	1491	CD4T	2
reg9	691__874	691	874	Treg	2
reg9	691.5__900	691.5	900	Bcell	2
reg9	693.5__1467.5	693.5	1467.5	Macrophage	2
reg9	694__1438.5	694	1438.5	Tumor	2
reg9	694__1504.5	694	1504.5	Treg	2
reg9	696.5__588	696.5	588	CD8T	2
reg9	697.5__1099	697.5	1099	Macrophage	2
reg9	708__1148	708	1148	CD4T	2
reg9	709.5__1181.5	709.5	1181.5	Stroma	2
reg9	711__983.5	711	983.5	Tumor	2
reg9	712__1441.5	712	1441.5	CD8T	2
